scenario,seed,task,identified_truth,supported_truth,id_probability,support_probability,prior_mismatch_probability,residual_gate,correction,compiled,final,selected_expert,estimator_weights,expert_estimates,world_entropy,world_effective_count,world_weights,split_probability,predicted_threshold,regime_evidence_score
regime_stationary_nonlinear,20100009,observed_regime,1,1,1.0,0.9993895292282104,0.2633228302001953,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663959622383118, 0.16656950116157532, 0.16676296293735504, 0.16661898791790009, 0.16669873893260956, 0.16671021282672882]",0.44212865829467773,0.9088159203529358,0.0
regime_stationary_nonlinear,20100010,observed_regime,1,1,1.0,0.9994142055511475,0.27023667097091675,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663970053195953, 0.16656967997550964, 0.16676278412342072, 0.16661882400512695, 0.16669875383377075, 0.16671021282672882]",0.4231512248516083,0.9992861747741699,0.0
regime_stationary_nonlinear,20100011,observed_regime,1,1,1.0,0.999390721321106,0.26358407735824585,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.1666392982006073, 0.1665692776441574, 0.16676296293735504, 0.1666191667318344, 0.1666988879442215, 0.16671039164066315]",0.44124743342399597,0.6828658580780029,0.0
regime_stationary_nonlinear,20100012,observed_regime,1,1,1.0,0.9993510842323303,0.25729212164878845,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663937270641327, 0.1665688157081604, 0.1667635142803192, 0.16661889851093292, 0.16669905185699463, 0.16671036183834076]",0.47469431161880493,0.9932301640510559,0.0
regime_stationary_nonlinear,20100013,observed_regime,1,1,1.0,0.9993777275085449,0.26086223125457764,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663940250873566, 0.16656862199306488, 0.16676370799541473, 0.16661874949932098, 0.16669908165931702, 0.16671039164066315]",0.45174282789230347,0.41248631477355957,0.0
regime_stationary_nonlinear,20100014,observed_regime,1,1,1.0,0.9994125366210938,0.2696192264556885,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999998569488525,"[0.16663961112499237, 0.16656917333602905, 0.1667632758617401, 0.16661885380744934, 0.16669884324073792, 0.1667102575302124]",0.42455729842185974,0.12386739626526833,0.0
regime_stationary_nonlinear,20100015,observed_regime,1,1,1.0,0.9994059801101685,0.2676139771938324,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663964092731476, 0.16656923294067383, 0.16676323115825653, 0.16661879420280457, 0.1666988730430603, 0.16671021282672882]",0.4294601380825043,0.3856051117181778,0.0
regime_stationary_nonlinear,20100016,observed_regime,1,1,1.0,0.9993897676467896,0.26336297392845154,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999998569488525,"[0.16663959622383118, 0.16656939685344696, 0.1667630821466446, 0.16661886870861053, 0.16669879853725433, 0.1667102873325348]",0.4418700635433197,0.5147732198238373,0.0
regime_stationary_nonlinear,20100017,observed_regime,1,1,1.0,0.9993892908096313,0.2632526159286499,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663965582847595, 0.1665695607662201, 0.16676293313503265, 0.16661885380744934, 0.16669867932796478, 0.16671033203601837]",0.44224801659584045,0.1992378793656826,0.0
regime_stationary_nonlinear,20100018,observed_regime,1,1,1.0,0.999387264251709,0.2628064453601837,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999998569488525,"[0.16663937270641327, 0.16656838357448578, 0.1667638123035431, 0.16661885380744934, 0.16669930517673492, 0.16671030223369598]",0.4438077509403229,0.23772594705224037,0.0
regime_stationary_nonlinear,20100019,observed_regime,1,1,1.0,0.9993614554405212,0.25836214423179626,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,6.0,"[0.16663946211338043, 0.16656890511512756, 0.16676340997219086, 0.16661883890628815, 0.16669897735118866, 0.16671033203601837]",0.4654734432697296,0.008982042782008648,0.0
regime_stationary_nonlinear,20100020,observed_regime,1,1,1.0,0.9993938207626343,0.26430290937423706,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917592525482178,5.999999523162842,"[0.16663964092731476, 0.16656911373138428, 0.16676339507102966, 0.16661879420280457, 0.1666988581418991, 0.16671018302440643]",0.4389389455318451,1.0607340335845947,0.0
regime_stationary_nonlinear,20100021,observed_regime,1,1,1.0,0.9993791580200195,0.2611508369445801,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663974523544312, 0.16656944155693054, 0.16676312685012817, 0.1666187345981598, 0.1666986644268036, 0.1667102873325348]",0.45037174224853516,0.47975219786167145,0.0
regime_stationary_nonlinear,20100022,observed_regime,1,1,1.0,0.9993805885314941,0.26141560077667236,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663958132266998, 0.16656950116157532, 0.16676302254199982, 0.1666187196969986, 0.16669870913028717, 0.16671045124530792]",0.4492947459220886,0.8275508880615234,0.011883275583386421
regime_stationary_nonlinear,20100023,observed_regime,1,1,1.0,0.999393105506897,0.26414984464645386,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999998569488525,"[0.1666395664215088, 0.16656917333602905, 0.16676321625709534, 0.16661885380744934, 0.16669891774654388, 0.1667102873325348]",0.4390280842781067,0.5569508373737335,0.05198909714818001
regime_stationary_nonlinear,20100024,observed_regime,1,1,1.0,0.9993851184844971,0.26232677698135376,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.1666395366191864, 0.16656914353370667, 0.1667632758617401, 0.16661874949932098, 0.1666988730430603, 0.16671040654182434]",0.4458298683166504,0.6036951541900635,0.0
regime_stationary_nonlinear,20100025,observed_regime,1,1,1.0,0.9993651509284973,0.25885209441185,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917592525482178,6.0,"[0.16663964092731476, 0.16656941175460815, 0.1667630970478058, 0.16661891341209412, 0.16669870913028717, 0.16671016812324524]",0.46216464042663574,0.3579745441675186,0.0
regime_stationary_nonlinear,20100026,observed_regime,1,1,1.0,0.9993749260902405,0.2603705823421478,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.1666395664215088, 0.16656911373138428, 0.1667633354663849, 0.1666187345981598, 0.1666988581418991, 0.16671039164066315]",0.453960657119751,0.24150081723928452,0.0
regime_stationary_nonlinear,20100027,observed_regime,1,1,1.0,0.9993828535079956,0.26187780499458313,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999998569488525,"[0.1666393131017685, 0.166569322347641, 0.16676296293735504, 0.16661906242370605, 0.1666988879442215, 0.1667104810476303]",0.4473782181739807,0.31189844012260437,0.0
regime_stationary_nonlinear,20100028,observed_regime,1,1,1.0,0.999365508556366,0.25888562202453613,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.166639506816864, 0.16656902432441711, 0.16676342487335205, 0.16661867499351501, 0.1666988730430603, 0.1667104959487915]",0.46197348833084106,0.2860626354813576,0.0
regime_stationary_nonlinear,20100029,observed_regime,1,1,1.0,0.9993988275527954,0.2656000852584839,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,6.0,"[0.16663949191570282, 0.16656915843486786, 0.16676323115825653, 0.16661882400512695, 0.16669876873493195, 0.16671046614646912]",0.4348044693470001,0.9757131338119507,0.10555443167686462
regime_null,20100000,observed_regime,1,1,1.0,0.9993314743041992,0.2564733624458313,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,6.0,"[0.16663935780525208, 0.16656894981861115, 0.1667633056640625, 0.16661904752254486, 0.16669897735118866, 0.16671030223369598]",0.49406197667121887,0.43546005338430405,0.0
regime_null,20100001,observed_regime,1,1,1.0,0.9993619322776794,0.2584255039691925,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663940250873566, 0.16656897962093353, 0.16676339507102966, 0.16661886870861053, 0.16669899225234985, 0.16671036183834076]",0.4649890065193176,0.6865989565849304,0.0
regime_null,20100002,observed_regime,1,1,1.0,0.9993621706962585,0.25845643877983093,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663940250873566, 0.16656924784183502, 0.1667630672454834, 0.1666192263364792, 0.16669896245002747, 0.16671009361743927]",0.46492162346839905,0.7108598947525024,0.0
regime_null,20100003,observed_regime,1,1,1.0,0.9993383288383484,0.2565566599369049,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663949191570282, 0.16656915843486786, 0.16676323115825653, 0.16661900281906128, 0.16669897735118866, 0.16671010851860046]",0.4869021773338318,0.7720361948013306,0.0
regime_null,20100004,observed_regime,1,1,1.0,0.999347984790802,0.2570526599884033,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663920879364014, 0.16656853258609772, 0.16676361858844757, 0.1666189730167389, 0.16669932007789612, 0.16671034693717957]",0.47769996523857117,0.6610145270824432,0.0
regime_null,20100005,observed_regime,1,1,1.0,0.9993337988853455,0.25646957755088806,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663920879364014, 0.16656872630119324, 0.16676349937915802, 0.16661903262138367, 0.1666991263628006, 0.16671039164066315]",0.49146419763565063,0.8263187408447266,0.0
regime_null,20100006,observed_regime,1,1,1.0,0.9993292093276978,0.2564941644668579,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.1666393280029297, 0.1665690541267395, 0.16676323115825653, 0.16661909222602844, 0.16669905185699463, 0.1667102426290512]",0.4964595139026642,0.6107279658317566,0.0
regime_null,20100007,observed_regime,1,1,1.0,0.9993829727172852,0.2618861198425293,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999998569488525,"[0.16663935780525208, 0.16656877100467682, 0.1667635440826416, 0.1666189730167389, 0.1666991114616394, 0.1667102724313736]",0.44740045070648193,0.8659979104995728,0.0
regime_null,20100008,observed_regime,1,1,1.0,0.9993299245834351,0.2564769983291626,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999998092651367,"[0.1666395366191864, 0.16656917333602905, 0.16676324605941772, 0.16661891341209412, 0.16669897735118866, 0.16671019792556763]",0.4957011044025421,1.06085205078125,0.0
regime_null,20100009,observed_regime,1,1,1.0,0.9993391633033752,0.2565845251083374,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663943231105804, 0.16656897962093353, 0.1667633354663849, 0.16661903262138367, 0.16669903695583344, 0.16671018302440643]",0.4861040413379669,0.694666862487793,0.0
regime_null,20100010,observed_regime,1,1,1.0,0.9993537068367004,0.25753337144851685,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663923859596252, 0.16656868159770966, 0.16676348447799683, 0.16661907732486725, 0.16669926047325134, 0.1667102575302124]",0.47227272391319275,0.9992861747741699,0.0
regime_null,20100011,observed_regime,1,1,1.0,0.9993595480918884,0.25814467668533325,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999998569488525,"[0.1666390746831894, 0.16656845808029175, 0.1667635291814804, 0.166619211435318, 0.1666993945837021, 0.16671033203601837]",0.467244416475296,0.8965462446212769,0.0
regime_null,20100012,observed_regime,1,1,1.0,0.9993288516998291,0.25648754835128784,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663935780525208, 0.16656875610351562, 0.1667635440826416, 0.16661889851093292, 0.1666991412639618, 0.1667102724313736]",0.4967692792415619,0.9932301640510559,0.0
regime_null,20100013,observed_regime,1,1,1.0,0.9993461966514587,0.2569323182106018,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.1666392832994461, 0.16656863689422607, 0.16676360368728638, 0.16661886870861053, 0.16669917106628418, 0.16671040654182434]",0.4794420599937439,0.3288561776280403,0.0
regime_null,20100014,observed_regime,1,1,1.0,0.9993793964385986,0.2611845135688782,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663944721221924, 0.16656893491744995, 0.16676343977451324, 0.16661889851093292, 0.16669900715351105, 0.1667102873325348]",0.45032891631126404,0.9194689989089966,0.0
regime_null,20100015,observed_regime,1,1,1.0,0.9993574023246765,0.2578986585140228,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,6.0,"[0.16663958132266998, 0.16656933724880219, 0.16676315665245056, 0.16661886870861053, 0.16669878363609314, 0.16671021282672882]",0.4690230190753937,0.7632818818092346,0.0
regime_null,20100016,observed_regime,1,1,1.0,0.9993415474891663,0.2566663920879364,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.1666395217180252, 0.16656924784183502, 0.16676321625709534, 0.16661888360977173, 0.16669879853725433, 0.16671030223369598]",0.48376181721687317,0.7299065589904785,0.0
regime_null,20100017,observed_regime,1,1,1.0,0.9993225336074829,0.25669845938682556,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.166639506816864, 0.16656896471977234, 0.16676342487335205, 0.1666189283132553, 0.16669902205467224, 0.16671013832092285]",0.5034776329994202,0.931279182434082,0.0
regime_null,20100018,observed_regime,1,1,1.0,0.9993672966957092,0.2591572403907776,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663910448551178, 0.16656863689422607, 0.16676346957683563, 0.16661913692951202, 0.16669932007789612, 0.16671034693717957]",0.46048808097839355,0.6595311760902405,0.0
regime_null,20100019,observed_regime,1,1,1.0,0.9993165731430054,0.25715601444244385,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,6.000000476837158,"[0.16663925349712372, 0.16656841337680817, 0.16676373779773712, 0.1666189432144165, 0.16669930517673492, 0.1667102724313736]",0.5106766223907471,0.29291699081659317,0.0
regime_null,20100020,observed_regime,1,1,1.0,0.9993776679039001,0.26084068417549133,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917592525482178,5.999999523162842,"[0.16663946211338043, 0.1665690392255783, 0.16676336526870728, 0.1666189283132553, 0.16669896245002747, 0.16671019792556763]",0.45189380645751953,0.2535937577486038,0.0
regime_null,20100021,observed_regime,1,1,1.0,0.9993374943733215,0.25653257966041565,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663935780525208, 0.16656889021396637, 0.16676342487335205, 0.1666189283132553, 0.16669905185699463, 0.16671033203601837]",0.48769712448120117,0.36138488352298737,0.0
regime_null,20100022,observed_regime,1,1,1.0,0.9993312358856201,0.2564610540866852,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917592525482178,5.999999523162842,"[0.16663935780525208, 0.16656869649887085, 0.16676364839076996, 0.16661876440048218, 0.16669906675815582, 0.16671045124530792]",0.4943618178367615,0.32972242683172226,0.0
regime_null,20100023,observed_regime,1,1,1.0,0.99932861328125,0.2565000355243683,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999998569488525,"[0.16663941740989685, 0.16656896471977234, 0.1667633354663849, 0.16661907732486725, 0.16669899225234985, 0.16671022772789001]",0.49697935581207275,0.9433671236038208,0.0
regime_null,20100024,observed_regime,1,1,1.0,0.9993404746055603,0.25663331151008606,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999998092651367,"[0.1666392683982849, 0.1665685772895813, 0.16676364839076996, 0.16661889851093292, 0.16669924557209015, 0.16671039164066315]",0.4850021004676819,0.3659142851829529,0.0
regime_null,20100025,observed_regime,1,1,1.0,0.9993133544921875,0.2574794292449951,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.16663935780525208, 0.16656896471977234, 0.1667633354663849, 0.16661903262138367, 0.16669908165931702, 0.16671021282672882]",0.51426100730896,0.2708422392606735,0.0
regime_null,20100026,observed_regime,1,1,1.0,0.9993184804916382,0.256984144449234,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999998092651367,"[0.16663941740989685, 0.16656869649887085, 0.16676364839076996, 0.16661882400512695, 0.16669915616512299, 0.16671033203601837]",0.5083674192428589,0.5953948348760605,0.0
regime_null,20100027,observed_regime,1,1,1.0,0.999347984790802,0.25706151127815247,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917594909667969,5.999999523162842,"[0.16663911938667297, 0.16656869649887085, 0.16676340997219086, 0.16661915183067322, 0.1666991263628006, 0.1667105108499527]",0.4776401221752167,0.6322871446609497,0.0
regime_null,20100028,observed_regime,1,1,1.0,0.9993318915367126,0.25645238161087036,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917593717575073,5.999999523162842,"[0.1666393280029297, 0.16656889021396637, 0.16676346957683563, 0.16661874949932098, 0.16669903695583344, 0.1667105108499527]",0.49357354640960693,0.22898748144507408,0.0
regime_null,20100029,observed_regime,1,1,1.0,0.9993341565132141,0.2564793825149536,0.006692850962281227,0.0,0.0,0.0,linear,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.7917592525482178,5.999999523162842,"[0.16663922369480133, 0.166568785905838, 0.16676339507102966, 0.16661906242370605, 0.16669920086860657, 0.16671031713485718]",0.4912433922290802,0.6580155044794083,0.0
interference_linear,20200000,network_interference,1,1,1.0,0.9990178346633911,0.494952529668808,0.006692850962281227,1.361468093818985e-08,0.1945575475692749,0.1945575624704361,linear,"[0.227140411734581, 0.1424090564250946, 0.13417622447013855, 0.22196675837039948, 0.1554388552904129, 0.11886860430240631]","[0.12069123238325119, 0.07538609206676483, 0.4341333508491516, 0.14884136617183685, 0.4189417362213135, 0.0]",1.7917587757110596,5.9999918937683105,"[0.16656848788261414, 0.16635659337043762, 0.16694621741771698, 0.16661269962787628, 0.1666686236858368, 0.16684742271900177]",0.33529791235923767,,0.0
interference_linear,20200001,network_interference,1,1,1.0,0.9990234375,0.29959923028945923,0.006692850962281227,0.0,-0.3713514506816864,-0.3713514506816864,interaction,"[0.20142216980457306, 0.13939973711967468, 0.11529109627008438, 0.2330465167760849, 0.1371227502822876, 0.1737176924943924]","[-0.3916403353214264, -0.29330208897590637, -0.6169319748878479, -0.4213618040084839, -0.5998749136924744, 0.0]",1.7917587757110596,5.9999918937683105,"[0.1665666401386261, 0.16635529696941376, 0.16694629192352295, 0.16661441326141357, 0.16666924953460693, 0.1668481081724167]",0.28456178307533264,,0.0
interference_linear,20200002,network_interference,1,1,1.0,0.9991306662559509,0.4019034206867218,0.006692850962281227,2.2369133212407633e-09,-0.03742971271276474,-0.03742970898747444,interaction,"[0.21188127994537354, 0.1374826580286026, 0.09995607286691666, 0.24723035097122192, 0.14134743809700012, 0.16210219264030457]","[0.09503775089979172, 0.07369128614664078, -0.3476502001285553, -0.0282280333340168, -0.183725506067276, 0.0]",1.7917587757110596,5.999992847442627,"[0.16656742990016937, 0.16635653376579285, 0.16694679856300354, 0.1666145771741867, 0.1666685789823532, 0.16684603691101074]",0.2972862124443054,,0.0
interference_linear,20200003,network_interference,1,1,1.0,0.9989803433418274,0.2897331118583679,0.006692850962281227,0.0,-0.666054368019104,-0.666054368019104,interaction,"[0.2075267881155014, 0.1476207822561264, 0.1311238557100296, 0.2248786985874176, 0.13089050352573395, 0.15795937180519104]","[-0.6531399488449097, -0.6579806208610535, -1.0708868503570557, -0.6772011518478394, -1.0747287273406982, 0.0]",1.7917587757110596,5.9999918937683105,"[0.16656722128391266, 0.16635540127754211, 0.1669459491968155, 0.16661345958709717, 0.16666926443576813, 0.16684871912002563]",0.28526440262794495,,0.0
interference_linear,20200004,network_interference,1,1,1.0,0.9989821314811707,0.5174272656440735,0.006692850962281227,0.0,0.22733403742313385,0.22733403742313385,interaction,"[0.21601971983909607, 0.11285098642110825, 0.11408017575740814, 0.256061851978302, 0.16356520354747772, 0.1374220997095108]","[0.23657073080539703, 0.2669239938259125, 0.08197090774774551, 0.21408803761005402, 0.5009404420852661, 0.0]",1.7917588949203491,5.9999918937683105,"[0.1665678322315216, 0.1663566380739212, 0.1669461876153946, 0.1666133552789688, 0.16666902601718903, 0.16684699058532715]",0.356391042470932,,0.0
interference_linear,20200005,network_interference,1,1,1.0,0.9990850687026978,0.3277691602706909,0.006692850962281227,3.37832339880606e-08,-0.35709598660469055,-0.35709595680236816,linear,"[0.22276580333709717, 0.16362011432647705, 0.13614118099212646, 0.20402385294437408, 0.1396762579679489, 0.13377287983894348]","[-0.45605531334877014, -0.5138267278671265, -0.17046713829040527, -0.4491071105003357, -0.4051789939403534, 0.0]",1.7917587757110596,5.999992847442627,"[0.16656731069087982, 0.16635523736476898, 0.16694633662700653, 0.1666138619184494, 0.16666874289512634, 0.16684846580028534]",0.27177658677101135,,0.0
interference_linear,20200006,network_interference,1,1,1.0,0.998978853225708,0.5322203636169434,0.006692850962281227,0.0,0.30966082215309143,0.30966082215309143,interaction,"[0.2291443794965744, 0.1457308530807495, 0.10669397562742233, 0.24543555080890656, 0.1457769125699997, 0.1272183507680893]","[0.3823854327201843, 0.32105737924575806, 0.3086089491844177, 0.40825560688972473, 0.28896352648735046, 0.0]",1.7917587757110596,5.9999918937683105,"[0.16656650602817535, 0.16635601222515106, 0.1669466644525528, 0.16661503911018372, 0.16666921973228455, 0.16684658825397491]",0.37020453810691833,,0.0
